track_id,artist,album,track,album_track_seq,track_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7jZwak3w1Sbwkb8aqusUwi,Duane Eddy,Twangin' The Golden Hits,Rebel Rouser,1,1965-03-04,0.408,0.497,7,-10.092,1,0.0374,0.822,0.839,0.718,0.928,204.592,153933,4
0q6FfCDdYn9VNucILsROWk,Brooke Eden,Welcome to the Weekend,Act Like You Don't,2,2016-09-23,0.55,0.774,11,-4.397,1,0.0967,0.424,0.0,0.067,0.469,170.124,232253,4
0cunAi5FhuVTMMIE9XfqfP,Edens Edge,Edens Edge,Amen,1,2012-01-01,0.509,0.688,5,-3.892,1,0.0313,0.345,0.0,0.151,0.434,179.047,228560,4
3QEvBxbIZQgcLCWZTYttE1,Don Edwards,The Best Of Don Edwards,Coyotes,9,1992,0.559,0.147,2,-14.63,1,0.0377,0.868,2.25e-06,0.135,0.366,93.056,268240,4
3Xd39NB1rifow2RDNVgSFp,Jonathan Edwards,Jonathan Edwards,Sunshine (Go Away Today),7,1971,0.705,0.359,10,-15.388,1,0.0649,0.335,0.0,0.0968,0.837,125.31,138733,4
7fQ9Yffz8VAT0rVvo0h98b,Kathleen Edwards,It Must Have Been Love,It Must Have Been Love,1,2013-01-01,0.262,0.106,7,-14.267,1,0.0435,0.86,3.55e-06,0.101,0.207,73.546,247427,4
0jyLMizqnpG3z3L9ArOwKe,Eleven Hundred Springs,Bandwagon,Thunderbird Will Do Just Fine,5,2006-05-02,0.699,0.648,4,-6.547,1,0.0265,0.143,2.57e-06,0.127,0.75,93.344,155653,4
6uVzeU47Qzg0rrMneP5BNg,Eli Young Band,Love Ain't,Love Ain't,1,2018-05-25,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,186119,4
4x1CCm7s6x1B7gyQZuTWGD,Carrie Elkin,For Keeps,Echo In the Hills,2,2014-05-13,0.476,0.272,6,-16.694,1,0.0375,0.775,0.00303,0.103,0.232,75.003,275716,4
44UTzjhEM825Sw0qC89oGK,Brantley Gilbert,Fire & Brimstone,What Happens In A Small Town,4,2019-10-04,0.498,0.788,11,-5.361,1,0.0402,0.000934,0.0,0.13,0.457,138.171,203560,4
2nX2TPYt4QOuRdCfbPFq9o,Robert Ellis,Dear John,Gentle on My Mind,3,2017-12-08,0.488,0.326,3,-12.02,1,0.0328,0.945,0.0157,0.119,0.323,106.063,352280,4
2LQPQ75tQmyYtsL3b5PEdE,Emerson Drive,Just Got Paid,Just Got Paid,1,2017-05-26,0.608,0.798,10,-5.823,1,0.051,0.0858,0.0,0.0799,0.672,172.078,180685,4
1PriyWW6XPOlHcAo2RYo83,EmiSunshine,Family Wars,Crimson Moon,5,2019-10-18,0.568,0.3,5,-9.444,1,0.0299,0.817,0.0,0.0972,0.395,163.91,198939,3
7fBSGRljrV21j7vixxvs5p,Tommy Emmanuel,Endless Road,Angelina,6,2005-03-08,0.601,0.155,4,-17.522,1,0.0342,0.936,0.484,0.108,0.258,127.243,221947,4
6DMI9EN9rQAGSqWQZuONb9,Bill Engvall,Blue Collar Comedy Tour Rides Again,I Believe,18,2004-11-23,0.353,0.841,2,-11.624,1,0.744,0.965,0.00068,0.932,0.115,83.268,530762,4
5t9od6usrxDKELXshdOrAA,Ennis Sisters,The Christmas Wish,Ennis Road,8,1999-11-03,0.649,0.612,9,-6.863,1,0.029,0.59,0.0,0.112,0.711,98.214,153160,4
7AK5vh1cRnO3YxAjOjL4Yy,Seth Ennis,Mabelle - EP,Look At You,5,2017-08-11,0.687,0.625,1,-6.942,0,0.0284,0.042,0.0,0.151,0.866,104.027,195418,4
0W1qLrqE1FsMDjTxXu6cKD,Mark Erelli,A Little Kindness,A Little Kindness,1,2020-01-31,0.53,0.476,2,-11.517,0,0.041,0.466,3.47e-06,0.184,0.543,121.796,205653,4
4veE1jrMbVSy9FRCiYDGkD,Melissa Etheridge,Yes I Am,I'm The Only One,1,1993-01-01,0.613,0.476,0,-9.648,1,0.0321,0.0448,0.0,0.0608,0.644,84.938,295000,4
2tHvsjxbLnkPUtZJkZzed0,Evangeline,Atelophobia,My Kingdom - William Black Remix,5,2017-06-16,0.75,0.729,7,-5.831,0,0.0986,0.218,0.37,0.17,0.188,100.02,237904,4
1cpANF6zMBoFoxkoIjZHjv,Bill Evans,Undercurrent,Skating In Central Park,5,1962,0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.307,324200,3
4f3fb3alVLFc8Ga4ncpg7x,Morgan Evans,Things That We Drink To,Kiss Somebody,2,2018-10-12,0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,213183,4
7dblNGnRXEBrVJunazs2U5,The Everly Brothers,The Very Best of The Everly Brothers,All I Have to Do Is Dream,8,1964-08-01,0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,143333,4
7nyLB7rEsdfFwUpU72aUH8,Skip Ewing,Following Yonder Star,Christmas Carol,6,1995,0.584,0.363,2,-15.535,1,0.0428,0.534,7.5e-06,0.106,0.473,87.967,194707,4
5BegRQCcJu4trXT6PPdih9,Blu,Below the Heavens,Dancing In The Rain,7,2007-08-07,0.569,0.74,0,-6.235,1,0.283,0.251,2.68e-06,0.134,0.721,180.559,265827,4
2VPlitpeIQxrAZ31b0JdBL,McKenna Faith,We Like Trucks,We Like Trucks,1,2013-06-11,0.563,0.78,5,-5.55,0,0.0452,0.0136,0.0,0.119,0.581,96.118,185447,4
3adp0TyqeMNINzhVCLGHyv,Rodney Atkins,Caught Up In The Country,Figure Out You (Riddle),3,2019-05-10,0.577,0.488,4,-6.61,1,0.0262,0.505,0.0,0.184,0.343,130.001,238718,4
7rf6iJ8oHRh4kzFub5fML4,David Fanning,Ex Thing,Ex Thing,1,2018-06-22,0.638,0.616,7,-7.033,1,0.0376,0.358,0.0,0.0719,0.346,128.801,192120,4
4QpRPgaXc5GmAb32VFUm8p,The Farm,Spartacus,All Together Now,10,1991-04-26,0.611,0.577,2,-15.205,1,0.0337,0.0216,0.00206,0.113,0.378,111.687,343867,4
3GFekLKTfDC8z4rPWtGrPg,The Farmer's Daughters,Beer and Skynyrd,Beer and Skynyrd,1,2019-11-25,0.652,0.662,4,-7.073,0,0.0604,0.184,0.0,0.108,0.42,136.876,189654,4
6UflfFTcuStj6fCyKyHzD2,Jessie Farrell & the Gumboot Kids,Sparkle & Shine,Shapes and Colours (Sea Star),8,2018-03-10,0.664,0.437,0,-7.987,1,0.0298,0.738,0.0,0.484,0.848,102.381,125474,4
6VPullnfZ7W27gIdde9ks6,Fast Ryde,Top Down,Top Down - Radio Edit,1,2010-01-01,0.484,0.74,9,-4.719,1,0.0329,0.00774,0.0,0.125,0.46,155.908,197307,3
1shqnyAS5cfCIpN2OwHMoQ,Joey Feek,If Not For You,That's Important To Me,3,2017-04-07,0.788,0.539,9,-6.503,1,0.0283,0.571,0.0,0.134,0.497,113.932,188547,4
3gJIDNFyKa90yPeVYUhMYn,Joel Feeney and the Western Front,Joel Feeney & The Western Front,It's A Beautiful Life,1,2012-01-01,0.56,0.614,4,-13.411,1,0.0333,0.0635,0.0,0.0701,0.611,94.989,206307,4
3o69iXC0KGd3X2OIG0KXkP,Dick Feller,The Credit Card Song / Makin' The Best Of A Bad Situation,The Credit Card Song,1,2008-08-29,0.808,0.563,10,-14.8,1,0.144,0.68,0.0,0.226,0.86,120.748,195347,4
4yDnZvzzdJrqt40sI8stHT,Narvel Felts,Super Songs Narvelized,Somebody Hold Me - Studio,11,2006-07-15,0.419,0.48,0,-9.655,1,0.0312,0.417,0.0,0.106,0.482,176.205,178333,4
2PIWldP9oUhb9iqe3EJh1e,Paula Fernandes,Juntos,Juntos,1,2019-05-19,0.687,0.411,3,-8.619,1,0.0338,0.866,0.0,0.0967,0.184,101.851,204000,4
5BkNCuxzzid0gz9sx3NNbX,First Aid Kit,Stay Gold,My Silver Lining,1,2014-06-06,0.477,0.725,2,-4.671,1,0.0337,0.026,0.000133,0.214,0.427,101.854,215493,4
3AcbUxmlJfoefliwmNgDdd,Maury Finney,Classic Sax,San Antonio Stroll,6,2018-09-20,0.781,0.518,0,-13.87,1,0.0334,0.229,0.823,0.0903,0.948,116.557,146973,4
3XxIeMt6YsamVQrs34YJee,Shea Fisher,Tattoo,Tattoo,1,2016-09-16,0.661,0.694,7,-6.961,1,0.028,0.119,0.0,0.134,0.498,108.959,220944,4
7rJRYP73BI3LLFtteweC2F,Flatland Cavalry,Humble Folks,A Life Where We Work Out (feat. Kaitlin Butts),9,2016-04-01,0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,190267,4
72ZCJnJ62wQCGc1OExu2E2,The Flatlanders,The Odessa Tapes,Dallas,4,2012-08-08,0.553,0.378,4,-8.363,1,0.033,0.514,0.0,0.0928,0.374,114.904,181613,4
29qFlNOssruDfoEN8vN2Uu,Flatt & Scruggs,Town and Country,Foggy Mountain Breakdown,1,1965-09-12,0.407,0.479,2,-14.781,1,0.0329,0.191,0.901,0.352,0.919,155.252,140413,4
2v1OVZXyPnqmmvW6twYvc4,Bonnie Montgomery,Lennon's Dream,Lennon's Dream,1,2020-01-09,0.515,0.736,5,-3.45,1,0.0299,0.795,0.0,0.087,0.411,78.08,274894,4
4e4fqjx0Izh4svvTef1z7e,Bebe Rexha,Expectations,Meant to Be (feat. Florida Georgia Line),14,2018-06-22,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4
6eYqvu9hPLkKQL0YgHXKFV,The Flying Burrito Brothers,Burrito Deluxe,Wild Horses,11,1970-04-23,0.521,0.387,7,-12.204,1,0.0289,0.142,0.00068,0.112,0.291,130.216,380467,4
7r8vJG4Oh9veDsepC9BIxx,Flynnville Train,Flynnville Train,High on the Mountain,8,2007-09-11,0.502,0.899,0,-2.944,1,0.0288,0.0102,0.0,0.0421,0.474,89.151,229693,4
2iRfjwzPsooCskZrrlsgcC,John Fogerty,Centerfield - 25th Anniversary,Centerfield,7,2010-06-29,0.777,0.948,7,-3.648,1,0.0479,0.127,5.36e-06,0.0708,0.973,142.359,231347,4
3qvVal54ezR5FqctiIHPAU,Lester Flatt,Lester Flatt & Earl Scruggs With The Foggy Mountain Boys,"Foggy Mountain Breakdown - Theme From ""Bonnie & Clyde""",12,1959-01-01,0.38,0.861,8,-9.586,1,0.0377,0.116,0.869,0.267,0.961,159.705,162600,4
2bbmdWor8U0QVHxLiwo4SP,Blaze Foley,Sittin' by the Road,Clay Pigeons,2,2010-05-15,0.388,0.217,6,-14.624,1,0.0447,0.867,7.87e-06,0.116,0.307,81.0,180813,4
4WPhCSn7ZAHuiaAJWY8WSS,Folk Soul Revival,Words Off A Tongue,China Town,2,2010-09-15,0.703,0.741,9,-6.397,1,0.0603,0.207,0.0,0.204,0.803,136.179,256720,4
5kSPD3rOo2hGYVwheIxpv8,Colt Ford,Thanks for Listening,Workin' on,7,2014-07-01,0.521,0.804,0,-4.395,1,0.0569,0.0658,0.0,0.0521,0.553,143.952,224700,4
1RaoWxZ3aT8e0CTYb2TpxW,Steve Forde,Steve Forde,Summer's Little Angel,1,2007-09-22,0.547,0.743,0,-4.607,1,0.0283,0.00961,0.0,0.252,0.699,104.997,173413,4
2CpnNgpSYSjwkyXAJqHSnP,The Forester Sisters,The Forester Sisters,Mama's Never Seen Those Eyes,6,1985,0.592,0.469,8,-12.276,1,0.0268,0.0872,0.0,0.0605,0.88,144.152,170147,4
4fY37qRUK64ODrLzSFXHgZ,Jimmy Fortune,Hits & Hymns,Far Side Banks Of Jordan,5,2015-10-23,0.584,0.434,7,-8.099,1,0.028,0.584,0.0,0.117,0.673,78.143,224027,4
7nvxqzNrXpLGmYPp142Ny3,Foster And Lloyd,Foster and Lloyd,Crazy Over You,2,1987,0.677,0.529,11,-14.47,0,0.0316,0.0153,0.0266,0.13,0.921,128.42,271507,4
35rnR1gNLlnTB8pDHEHewB,Frank Foster,Red Wings and Six Strings,Blue Collar Boys,2,2012-09-04,0.557,0.811,3,-6.263,1,0.107,0.15,3.67e-06,0.0846,0.928,170.866,232187,4
0daO3mhf7lmqH1vNsGEFCJ,Jeffrey Foucault,Blood Brothers,Pretty Hands,10,2018-06-22,0.517,0.131,10,-18.439,1,0.0344,0.926,0.0984,0.151,0.419,87.855,140493,4
52m2aSz4K783RyhWGareXS,Kevin Fowler,Bring It On,Long Line of Losers,1,2007-09-25,0.407,0.718,5,-4.519,1,0.033,0.0873,1.31e-06,0.205,0.481,157.933,251800,4
3QhU6wAgyVXGETRr7jZy3t,George Fox,Machine Fun,Ballin,1,2019-03-20,0.688,0.857,4,-4.364,0,0.0625,2.67e-05,0.859,0.246,0.432,174.524,100672,4
4kPLmTsTwA6wvtcbb0LtbM,Steve Forbert,Jack Rabbit Slim,Romeo's Tune,1,2011-01-01,0.528,0.709,9,-7.645,1,0.0301,0.339,0.00732,0.294,0.684,94.887,212400,4
7d0XkI4iJ32nxeFAHFXbLQ,Fleet Foxes,Crack-Up,"If You Need To, Keep Time On Me",6,2017-06-16,0.521,0.22,9,-10.202,1,0.0314,0.647,0.00814,0.179,0.135,104.03,210507,4
2jDKaPvf0I2hCENkw3AkQg,Jeff Foxworthy,Have Your Loved Ones Spayed Or Neutered,T.V. And Its Side Effects,3,2004-07-06,0.486,0.533,0,-15.784,0,0.949,0.82,0.0,0.876,0.204,55.663,589080,4
3nUrhP3KuK4R1qdxRk2Kgo,Connie Francis,Gold,Stupid Cupid,3,2005-06-14,0.609,0.794,3,-4.739,1,0.0389,0.734,6.18e-05,0.0479,0.968,136.036,133747,4
45w3LOpHZUKdEe8lAJr1RP,Dori Freeman,Letters Never Read,If I Could Make You My Own,1,2017-10-20,0.45,0.474,9,-5.947,1,0.0258,0.661,6.11e-06,0.263,0.405,171.397,202013,3
2ALrRRCZQ0ZDTBEs11CkNV,Alison Krauss,Now That I've Found You: A Collection,I Will,9,1995-01-01,0.552,0.212,1,-13.864,1,0.0284,0.872,0.012,0.0885,0.557,109.636,244507,4
1NWxHMhgRexE6IxQfJMK9a,Chris Gaffney,Loser's Paradise,Cowboys To Girls,6,1995-01-01,0.663,0.396,3,-11.083,1,0.0294,0.746,1.54e-05,0.0612,0.698,106.396,258627,4
5D1IeGSJf9SvxSoHzEpe46,Lennie Gallant,Lennie Gallant Live,Peter's Dream,4,2008-04-27,0.582,0.661,5,-6.668,1,0.0338,0.151,0.0,0.683,0.536,110.819,308140,4
0pZpHs9BQfy6w11J0VpONW,Nicolle Galyon,The Worktapes.,We Were Us,3,2016-08-12,0.345,0.784,2,-4.721,1,0.107,0.155,0.0,0.249,0.429,204.994,168344,4
4lvP6GVwmxLF5tZlSm0vIx,Bradley Gaskin,Bradley Gaskin EP,Mr. Bartender,2,2012-04-10,0.576,0.56,0,-3.481,1,0.0285,0.252,0.0,0.29,0.452,90.08,160893,3
3c6vdiLeV9DUbTMWk5H3se,David Gates,Goodbye Girl,Goodbye Girl,1,1978,0.467,0.255,8,-15.963,0,0.0372,0.605,0.00031,0.273,0.243,120.174,168867,4
4NAxVNPH28fhx60sIARAfL,Jimmy Gaudreau,2:10 Train,Arkansas Traveler/Soldier's Joy,5,2008-03-25,0.414,0.537,2,-11.922,1,0.0386,0.341,0.943,0.114,0.932,109.982,184773,4
6684GUHy1jpyhJVzpz5OFr,Mary Gauthier,Mercy Now,Mercy Now,2,2005-01-01,0.583,0.262,9,-11.139,1,0.0281,0.811,0.000563,0.0993,0.332,76.028,350560,4
1cFSaumDfMIzDPSgWALMa8,Gear Daddies,Billy's Live Bait,Stupid Boy,1,1990-10-23,0.632,0.594,7,-10.466,1,0.0267,0.00405,0.0163,0.093,0.941,140.111,214373,4
5Ni5ByyKbwrooJjedJOWGN,Haley Georgia,Lonestar Mixtape,Jiffy Lube Love Song,3,2019-10-25,0.807,0.696,9,-4.48,1,0.0281,0.00177,0.00145,0.305,0.736,111.0,176027,4
4vsW89u4kjq5ArNODRBPM5,Giant Sand,Provisions,Stranded Pearl,1,2008-01-01,0.495,0.512,1,-10.77,1,0.0393,0.21,0.209,0.113,0.417,94.533,239267,4
4RGclfERT7Fy1a9WgKyocT,Gibson/Miller Band,Cowboy Super Hits,Mammas Don't Let Your Babies Grow Up to Be Cowboys,7,1937,0.685,0.537,4,-9.723,1,0.039,0.231,0.0,0.0854,0.627,113.017,206907,4
0QYgtwYCftkAqunXmvkZtr,Rhiannon Giddens,Forever Young (From NBC's Parenthood),Forever Young - From NBC's Parenthood,1,2015-01-30,0.384,0.366,7,-10.65,1,0.0329,0.371,9.17e-05,0.101,0.199,138.134,261370,4
41AOaHiaOGKTPVug6i4qQ9,Asleep At The Wheel,The Very Best of Asleep at the Wheel,Big Balls in Cowtown,11,2004-04-04,0.766,0.685,0,-7.953,1,0.0426,0.109,0.0136,0.133,0.469,121.362,210493,4
1UqiFKBqfaFwQPlFbaEBba,The Girl Next Door,ON TOP,ON TOP,1,2018-02-04,0.702,0.435,11,-9.625,1,0.0497,0.186,0.02,0.099,0.245,147.617,130978,4
0Rj68IX1WqAtceUZQGk7aa,Gloriana,A Thousand Miles Left Behind,(Kissed You) Good Night,4,2012-07-27,0.523,0.747,11,-6.125,1,0.0292,0.0807,0.0,0.11,0.294,118.97,232903,4
7M1vxT2jU9DQboUeIPLSx1,Teea Goans,The Way I Remember It,I Didn't Mean to Love You,10,2010-04-07,0.628,0.315,11,-8.474,1,0.0265,0.743,0.000176,0.102,0.167,93.956,202280,4
6FwvvtAuHIvdeupkTpaTRN,Timmy Trumpet,Mufasa,Mufasa,1,2018-11-26,0.359,0.976,4,-2.285,1,0.0932,0.00845,0.623,0.288,0.0752,139.938,167143,4
2uHWLH7bnYPlWSWe6AfHiO,Goose Creek Symphony,Words Of Earnest,(Oh Lord Won't You Buy Me A) Mercedes Benz,5,1972-01-01,0.486,0.41,4,-14.328,1,0.0457,0.744,0.00106,0.0775,0.926,88.824,196333,4
6kJ86Zi4x1LY9KEdjQA5S2,Robert Gordon,Rock Billy Boogie,Rock Billy Boogie,1,1979-06-15,0.549,0.832,11,-10.938,0,0.0496,0.67,0.335,0.0708,0.794,193.911,153333,4
7v7ytRZIWuZuNxXSGwxIhK,The Gourds,Shinebox,Gin and Juice,1,2001,0.547,0.724,9,-6.818,1,0.0441,0.327,1.3e-06,0.108,0.806,120.357,383733,4
29CLwt0R7cylydVqogE7BW,Gil Grand,Burnin',Break It To Them Gently,3,2002,0.601,0.668,7,-4.812,1,0.0312,0.784,0.0,0.235,0.492,132.043,267907,4
7i2xzOJU1O7hrP8kqqBchZ,Steve Grand,All American Boy,All-American Boy,4,2015-03-24,0.441,0.709,6,-3.91,1,0.0333,0.084,0.0,0.0851,0.28,131.889,297410,4
01EbO9OJ26WmF4WYJuAyXd,The Grascals,Before Breakfast,Sleepin' With The Reaper,1,2017-09-01,0.641,0.713,9,-5.169,0,0.0301,0.421,0.00422,0.216,0.801,108.016,187377,4
2Cf0eIhwQOeSJx7HIC9wPe,The Great Divide,Revolutions,Yesterday Road,1,1999-04-16,0.408,0.773,9,-3.69,1,0.0472,0.368,1.41e-05,0.353,0.64,178.11,202453,4
3OpA1i4rK294atSMHuZCN2,Great Plains,Length of Growth 1981-89,Letter To a Fanzine,1,2004-01-01,0.522,0.911,4,-6.487,0,0.0492,0.000109,0.000284,0.105,0.803,133.915,213427,4
0olL7muAkqPcdnPlIMHEEo,Great Speckled Bird,Great Speckled Bird,Long Long Time To Get Old,4,1989,0.584,0.751,7,-7.91,1,0.0551,0.336,8.82e-05,0.266,0.967,169.138,187693,4
3Y6BuzQCg9p4yH347Nn8OW,Green River Ordinance,Under Fire,Dancing Shoes,15,2012-02-28,0.586,0.423,7,-7.459,1,0.0261,0.252,5.83e-06,0.0976,0.318,138.133,232373,4
7Dxes6VnfbZYV0S2QTnVuT,Riley Green,Different 'Round Here,I Wish Grandpas Never Died,6,2019-09-20,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,250413,4
38iGqJQPZcTYNx6bdR5YWC,William Clark Green,Rose Queen,She Likes the Beatles,5,2013-04-30,0.209,0.593,7,-4.292,1,0.0324,0.00429,0.0,0.212,0.34,82.246,256760,4
2vy6F2C23RxlGJvbdA7NTq,Patty Griffin,Children Running Through,Heavenly Day,6,2007-02-06,0.3,0.364,11,-7.385,1,0.032,0.798,6.35e-06,0.116,0.391,184.241,225400,3
3AJ67WMOvFASYcrSGmpCfn,The Groove Grass Boyz,Christmas On The Mountain (A Bluegrass Christmas),Auld Lang Syne,10,2002-01-01,0.412,0.549,7,-10.101,1,0.0306,0.58,0.555,0.146,0.771,115.202,172973,4
1ce238grfw3viSeillXvDk,Wylie Gustafson,Christmas for Cowboys,Christmas for Cowboys,2,2007-10-07,0.421,0.156,2,-13.357,1,0.031,0.829,0.00079,0.156,0.292,106.477,223000,3
5UtAcw8CiWyBbigw91J8xk,Bruce Guthro,The Ones That Got Away,Every River,8,2018-06-08,0.357,0.665,8,-6.632,1,0.0437,0.151,0.0,0.696,0.427,117.336,243680,4
22up533j4F4uKojnBjg7Oo,Haley & Michaels,Hail Mary,Giving It All (To You),7,2019-11-15,0.63,0.354,9,-8.707,1,0.0276,0.768,0.0,0.112,0.195,114.352,238682,4
6YmO4aElYRmtA7q5NpYVX6,Halfway to Hazard,Halfway To Hazard,Daisy,4,2007-01-01,0.515,0.789,5,-4.156,1,0.031,0.0654,0.0,0.319,0.57,160.02,336920,4
6WLrFS8V73p68n1gogw90t,Tom Hambridge,The Nola Sessions,Bluz Crazy,2,2018-06-22,0.664,0.928,0,-4.952,1,0.0464,0.0165,0.00829,0.12,0.785,116.066,239907,4
1BEg6z0Ffgj3nsYT9QUSP3,Caylee Hammack,Family Tree,Family Tree,1,2019-01-18,0.685,0.854,0,-4.611,1,0.0354,0.0153,0.00211,0.305,0.539,97.995,210171,4
2z7rCFMcmUsKdZXqtNvIBk,Billy Hancock,"The Birth Of A Billy, Anthology",Tight Like That,25,2006-11-22,0.48,0.622,5,-6.804,1,0.153,0.859,9.45e-06,0.251,0.838,159.358,231000,4
1YAaQWEJKr9sZ5ZAQAHSPI,Wayne Hancock,Thunderstorms and Neon Signs,Thunderstorms and Neon Signs,3,1995,0.603,0.293,4,-12.984,1,0.0312,0.618,1.18e-06,0.109,0.556,135.169,222467,4
4jg9dqU3P6pozwp4cbpuF3,Greg Hanna,Christmas In The Valley,Christmas In The Valley,1,2012-12-04,0.657,0.512,9,-8.846,1,0.0316,0.157,1.44e-05,0.158,0.468,115.97,189400,4
5bi5pXq1EnfCXub0oiqwFb,Hanna-McEuen,Hanna McEuen,Ocean,12,2005-01-01,0.459,0.366,0,-9.761,1,0.0274,0.502,4.9e-05,0.378,0.176,127.808,249427,4
0ptWfU8cB7sd6uM6hUDlOS,Frank Hannon,South Side,South Side,1,2019-11-13,0.607,0.822,1,-5.532,1,0.032,0.00191,6.02e-05,0.322,0.586,122.039,279591,4
5RUDbG8eDCHatEOo8Cu3t8,Jennifer Hanson,Jennifer Hanson,Beautiful Goodbye,1,2003-01-01,0.623,0.878,2,-3.662,1,0.0372,0.146,0.00191,0.137,0.608,113.225,258360,4
5nWzvyYtFS6grdnM1C7mR2,Jessica Harper,Phantom Of The Paradise,Special To Me (Phoenix Audition Song),4,1974-01-01,0.7,0.798,11,-4.975,1,0.04,0.458,6.5e-06,0.0786,0.859,134.383,168120,4
2r1WvQC7LnaVvGDWnD33rS,The Harters,Family. Love. Harmony.,If I Run,1,2009-12-01,0.484,0.536,2,-5.624,1,0.0282,0.201,0.0,0.0933,0.291,161.991,239267,3
5JZNxCtFW550jRN8U3K4IU,Lindsey Haun,Broken Bridges (Original Motion Picture Soundtrack),Broken - Single Version,4,2006-08-21,0.412,0.518,2,-5.668,1,0.0279,0.702,0.0,0.0795,0.227,75.915,240160,4
6ughFMYxoPJ8sg2VU3UlrD,Chris Hawkey,Shine,Good Liar,1,2016-11-18,0.53,0.848,2,-2.774,1,0.0309,0.00192,2.88e-06,0.181,0.547,92.989,225706,4
5002MzRLOxLK83kS9KIoJJ,Amber Hayes,C'mon,C'mon,1,2010-08-31,0.601,0.733,1,-4.046,1,0.035,0.17,1.1e-05,0.196,0.845,155.035,202762,4
6UbUXwQn2CM5mb9vHgt1Gz,Walker Hayes,Don't Let Her,Don't Let Her,1,2019-05-17,0.712,0.64,4,-5.219,1,0.0374,0.0987,1.32e-06,0.0787,0.713,88.026,193753,4
4mRhRAw24RqqHJ17sJ0mb2,Susan Haynes,Crooked Little Heart,I'd Rather Be In Love With You,8,2006-02-14,0.476,0.429,7,-6.746,1,0.0265,0.574,0.0,0.106,0.432,173.769,167760,4
3JWeB6NtRyO0mFJhnvO00N,Aubrey Haynie,A Man Must Carry On,Buffalo Gals,7,2006-01-01,0.492,0.814,9,-8.992,1,0.0316,0.171,0.889,0.309,0.941,142.312,196160,4
0fZq48okuWkpAgjsWogAJ4,Heartland,I Loved Her First,I Loved Her First,9,2006-10-10,0.423,0.391,4,-6.517,1,0.0262,0.295,0.0,0.175,0.166,137.031,212013,3
66XZpAHmX4f4ce88KaDb5o,Hellbound Glory,Pinball,Hellbound Blues,9,2017-10-13,0.591,0.732,0,-5.659,1,0.0386,0.0462,0.0,0.26,0.816,123.903,150760,4
7D5fkaLthrFkOmTPrOLOpk,Amy Helm,Spotify Singles - Christmas,Christmas Must Be Tonight - Recorded at Spotify Studios NYC,1,1977,0.605,0.514,2,-7.666,1,0.054,0.19,0.000862,0.102,0.51,135.24,239025,4
0I3cDLAwwZB47KrJ3pGMGV,Steve Helms Band,Nowhere But Texas,Nowhere But Texas,1,2008-02-14,0.541,0.546,1,-7.767,0,0.0281,0.0194,0.0,0.324,0.637,80.001,215493,4
0CTNLJMN9dMG4cl5qgsZSv,The Highwomen,The Highwomen,Highwomen,1,2019-09-06,0.554,0.47,8,-6.604,0,0.0548,0.77,2.6e-06,0.106,0.346,95.598,212480,4
67o3A5uWhXQIvbzMkako33,Mike Henderson,Edge of Night,I Wouldn't Lay My Guitar Down,1,1996-01-16,0.574,0.786,0,-6.968,1,0.0464,0.00219,0.00199,0.12,0.728,150.106,148800,4
0Kro1FhSdMZhlgRGfO1rYF,The Henningsens,Our Family Christmas,A Holly Jolly Christmas,3,2014-11-14,0.597,0.442,10,-10.281,1,0.0317,0.803,0.0,0.128,0.707,144.142,157920,4
6338CVoI6Q2EJf1KlV45nd,Caroline Herring,Camilla,Camilla,1,2014-03-18,0.59,0.456,11,-10.718,1,0.0286,0.603,3.95e-05,0.15,0.369,119.544,253027,4
4hR2xfmkXn5OZVYLorPUbm,Herrick & Hooley,Texoma,Sun,11,2016-05-04,0.577,0.519,1,-8.167,1,0.0545,0.682,0.0013,0.0558,0.279,89.98,277340,4
4yAvo08DuuC7pbaOSDinBS,Hey Romeo,That's What I Am,That's What I Am,1,2010-06-01,0.731,0.84,6,-3.413,1,0.0318,0.135,0.0,0.132,0.964,122.042,174479,4
23EgnmfkdOsDK96ftbVv0Q,John Hiatt,Bring The Family,Have A Little Faith In Me,5,1987-01-01,0.446,0.41,0,-11.431,1,0.0289,0.736,0.0,0.122,0.318,156.274,245000,4
5XtJhLRSkA6SIQ46SWM4Ug,Lilly Hiatt,Brightest Star,Brightest Star,1,2020-01-09,0.626,0.541,6,-7.89,0,0.0249,0.0389,0.0,0.0639,0.623,108.944,187487,4
41v56RunWqxgqTD4H2cwOD,Bertie Higgins,The Essential Playlist,Key Largo,1,2014-07-23,0.503,0.659,0,-6.829,1,0.0356,0.443,0.0,0.153,0.33,101.668,198947,4
