track_id,artist,album,track,album_track_seq,track_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3fNf71Ktya4CYMqGM6eRud,Garbage,Garbage (20th Anniversary Deluxe Edition/Remastered),Stupid Girl,8,1995,0.634,0.756,1,-4.81,0,0.0332,0.00251,0.000441,0.0427,0.661,119.948,258533,4
63W11KVHDOpSlh3XMQ7qMg,Gary Glitter,The Replacements (Music From The Motion Picture),Rock And Roll Part II,14,1/1/2000,0.752,0.218,11,-15.177,0,0.0653,0.000548,0.788,0.0699,0.552,130.066,180600,4
0xpBr84T3FTm9j4D1MdPtk,Genesis,Invisible Touch,Invisible Touch - 2007 Remaster,1,6/9/1986,0.659,0.878,0,-5.987,1,0.0298,0.339,0.000543,0.0731,0.843,131.037,209587,4
0HUp7ipIDJvITTqizN6cxJ,Gene Vincent & His Blue Caps,Dance To The Bop,Be-Bop-A-Lula,6,2/7/2004,0.593,0.537,9,-10.906,1,0.0444,0.414,0,0.147,0.843,126.071,156307,4
1mCbjsw8mwvHkeYACOZBoM,Gene Summers,"I Still Hate CD's: Norton Records 45 RPM Singles Collection, Vol. 2",Fancy Dan,2,6/2/2009,0.348,0.587,9,-9.77,0,0.0389,0.647,2.09E-06,0.128,0.949,182.749,116528,4
4Jn1rVpnfFfpuSBLDTNJv8,Gentle Giant,The Power and the Glory (Mixed by Steven Wilson),Proclamation,1,7/18/2014,0.514,0.427,0,-14.254,1,0.0717,0.111,0.00812,0.127,0.371,115.12,416867,4
0qdQUeKVyevrbKhAo0ibxS,George Harrison,All Things Must Pass (Remastered),My Sweet Lord - 2014 Mix,2,11/27/1970,0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.92,281227,4
4jDmJ51x1o9NZB5Nxxc7gY,George Michael,Ladies And Gentlemen... The Best Of George Michael,Careless Whisper,3,11/9/1998,0.574,0.629,2,-8.815,0,0.0363,0.128,0,0.271,0.786,153.119,300107,4
6s0NHplywwr1IjnQpUpWJk,George Thorogood & The Destroyers,BAD TO THE BONE,Bad To The Bone,6,1/1/1982,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.065,0.384,0.954,149.229,292173,1
5tORtBzHUAnNrIw5Ql3kHZ,The Georgia Satellites,Georgia Satellites,Keep Your Hands to Yourself,1,9/16/1986,0.57,0.882,2,-6.044,1,0.0524,0.00259,0.000178,0.0875,0.844,114.88,208469,4
4o7ZPI2fmEi3piRe0Hrfpy,Gin Blossoms,New Miserable Experience,Hey Jealousy,2,1/1/1992,0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49E-06,0.299,0.497,152.903,236627,4
6SHvqMjPEQqyJaxuEzNcr3,Girls Aloud,What Will The Neighbours Say?,Love Machine,2,1/1/2004,0.663,0.95,7,-4.21,1,0.0621,0.00127,0.00492,0.0753,0.697,116.02,205360,4
2N5zMZX7YeL1tico8oQxa9,Gnarls Barkley,St. Elsewhere,Crazy,2,5/2/2006,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,182066,4
0PXw9NKvolWTo7U9JkNzmc,Glenn Frey,Above The Clouds - The Collection (Deluxe),"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",1,4/27/2018,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34E-05,0.0692,0.87,149.706,227800,4
44NRdYQw7P0GWuiunRv3hr,Godsmack,Faceless,I Stand Alone,5,4/8/2003,0.217,0.92,8,-4.479,1,0.0628,2.86E-05,0,0.102,0.376,167.169,246040,4
20aASiwfsbiLlaJxLiC0PQ,Golden Earring,Moontan,Radar Love,1,1/1/1973,0.503,0.468,1,-16.829,0,0.0374,0.0256,0.00134,0.0842,0.215,102.451,385893,4
5kz9GDBTX846OXwqWoyKzF,The Go-Go's,Beauty And The Beat,We Got The Beat,6,1/1/1981,0.587,0.994,2,-5.61,1,0.045,0.155,0.0734,0.0319,0.481,151.941,153133,4
6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Dizzy up the Girl,Iris,11,9/11/1998,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,289533,3
0BRHnOFm6sjxN1i9LJrUDu,Good Charlotte,The Young and The Hopeless,The Anthem,2,10/4/2002,0.494,0.939,1,-3.127,1,0.126,0.00666,0,0.139,0.893,177.751,175093,4
0d28khcov6AiegSCpG5TuT,Gorillaz,Demon Days,Feel Good Inc.,6,5/23/2005,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4
4wCmqSrbyCgxEXROQE6vtV,Gotye,Making Mirrors,Somebody That I Used To Know,3,1/1/2011,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4
1cU34sZG9kF4FYHCoAD0Ib,Grand Funk Railroad,30 Years Of Funk: 1969-1999 The Anthology,Some Kind Of Wonderful - Remastered 1999,3,1/1/1999,0.855,0.691,2,-6.51,1,0.0514,0.144,0,0.36,0.647,121.472,202733,4
7LbfuQVct78YoghmoPtsQ8,Grateful Dead,Workingman's Dead,Casey Jones - 2013 Remaster,8,1970,0.671,0.405,0,-10.052,1,0.0392,0.385,0,0.132,0.828,99.678,265067,4
7pkWZL0kA26s754CwyK0SH,Great White,Twice Shy,Once Bitten Twice Shy,9,1/1/1989,0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,322897,4
6L89mwZXSOwYl76YXfX13s,Green Day,Dookie,Basket Case,7,2/1/1994,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71E-06,0.091,0.781,85.064,181533,4
6qsIvR5nOciPp7ci0M3NNj,Warren Haynes,All My Friends: Celebrating The Songs & Voice Of Gregg Allman,Will The Circle Be Unbroken - Live,26,1/1/2014,0.303,0.741,7,-7.833,1,0.0461,0.2,6.88E-05,0.909,0.312,128.001,538760,4
7aOor99o8NNLZYElOXlBG1,Greta Van Fleet,From The Fires,Highway Tune,5,11/10/2017,0.583,0.962,4,-3.037,1,0.0543,0.0096,0.128,0.283,0.506,123.977,180640,4
3LQPTJEqOfljGBxmpgUnoC,The Guess Who,American Woman,American Woman - Remastered,1,7/10/2000,0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,307493,4
7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,9,7/21/1987,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,4
0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes,The Papercut Chronicles II,Stereo Hearts (feat. Adam Levine),4,11/11/2011,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4
5Gu0PDLN4YJeW75PpBSg9p,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",1,9/8/2017,0.663,0.708,8,-4.154,1,0.0473,0.0337,0,0.0841,0.742,103.073,174800,4
3gmEzilP9BzF45wIMvA16l,Halestorm,The Strange Case of... (Deluxe),I Miss the Misery,3,4/9/2012,0.469,0.969,0,-2.219,1,0.0589,0.009,1.11E-05,0.346,0.476,164.042,183507,4
4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,Voices,You Make My Dreams,8,1980,0.751,0.501,5,-12.151,1,0.0552,0.234,0.112,0.0467,0.902,167.058,190627,4
7lidXGPXPYLNThITAOTlkK,Halsey,Manic,You should be sad,4,1/17/2020,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,4
0lnxrQAd9ZxbhBBe7d8FO8,Hanson,Middle Of Nowhere,MMMBop,2,1/1/1997,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,4
2obblQ6tcePeOEVJV6nEGD,Harry Chapin,Verities & Balderdash,Cat's in the Cradle,1,1974,0.489,0.577,10,-9.765,1,0.042,0.233,0,0.123,0.519,78.112,222951,4
6MrILERJLA3Jcq0E9poZsp,Harry Nilsson,Nilsson Schmilsson,Without You,6,1971,0.392,0.185,4,-15.472,1,0.0285,0.612,2.89E-06,0.0695,0.145,64.933,201000,4
3jjujdWJ72nww5eGnfs2E7,Harry Styles,Fine Line,Adore You,3,12/13/2019,0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,207133,4
7cz70nyRXlCJOE85whEkgU,Harvey Danger,Where Have All The Merrymakers Gone?,Flagpole Sitta,2,1/1/1997,0.361,0.901,4,-4.133,0,0.0443,0.00152,0.000263,0.286,0.482,144.97,217267,4
73HSIWZlSCfs4tqVkrGv7H,Hawkwind,In Search Of Space,Silver Machine - Original Single Version; Live at the Roundhouse London; 1996 Remaster,8,1971,0.31,0.874,1,-11.889,1,0.152,0.000416,0.712,0.0695,0.096,131.717,279973,4
4KfSdst7rW39C0sfhArdrz,Heart,Little Queen,Barracuda,1,5/14/1977,0.547,0.691,4,-13.553,0,0.0369,0.015,0.105,0.144,0.667,137.148,261933,4
3z6m2FukK7Vd5xYrjOLDLR,Herman's Hermits,Herman's Hermits Retrospective,I'm Into Something Good,1,1/1/1966,0.589,0.456,0,-8.408,1,0.0295,0.67,0,0.262,0.736,133.64,153507,4
6xxXrNJnnsQNLdgNk8S4y8,The Hives,Veni Vidi Vicious,Hate To Say I Told You So,6,2000,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767,199760,4
2V4Bc2I962j7acQj1N0PiQ,Hole,Celebrity Skin,Celebrity Skin,1,1/1/1998,0.438,0.905,9,-6.161,1,0.0419,9.44E-06,5.40E-05,0.363,0.723,134.163,162667,4
5UwbnHhjnbinJH8TefuQfN,The Hollies,Distant Light [1999 - Remaster] (1999 Remastered Version),Long Cool Woman (In a Black Dress) - 1999 Remaster,7,10/8/1971,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,199200,4
1OFKUn2VLafrHj7ybnap0Q,Hootie & The Blowfish,Cracked Rear View,Only Wanna Be with You,4,7/1/1994,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19E-06,0.118,0.513,103.272,229587,4
3TZwjdclvWt7iPJUnMpgcs,House Of Pain,House of Pain (Fine Malt Lyrics),Jump Around,2,7/21/1992,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72E-05,0.166,0.818,106.894,214947,4
2olVm1lHicpveMAo4AUDRB,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,The Power Of Love,3,1/1/2006,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92E-05,0.097,0.962,118.773,234333,4
3L7RtEcu1Hw3OXrpnthngx,The Human League,Dare!,Don't You Want Me,10,1981,0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,236920,4
3KG03fcha5gJBLyze9919W,Humble Pie,Smokin',30 Days In The Hole,6,1/1/1972,0.605,0.482,9,-16.673,1,0.102,0.158,2.04E-05,0.196,0.831,119.819,237267,4
15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,Lust For Life,The Passenger,4,8/29/1977,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62E-06,0.733,0.696,134.88,283360,4
0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Evolve,Believer,4,6/23/2017,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347,4
7nnWIPM5hwE3DaUBkvOIpy,Incubus,Make Yourself,Drive,8,10/26/1999,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,4
5eU8qMd0TpaLqTGDZJaLDs,INXS,Kick,Need You Tonight,4,1987,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,4
41TqRBgF4Ahyr4vGmZVk8b,Iron Butterfly,Light and Heavy/The Best of...,In-A-Gadda-Da-Vida - Single Version,6,1993,0.472,0.526,0,-9.505,1,0.0309,0.00291,0.000173,0.181,0.771,119.44,173987,4
1Ab3hhOw1TJWDgO10vlxNZ,Iron Maiden,Piece of Mind (2015 - Remaster),The Trooper - 2015 Remaster,5,5/16/1983,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733,4
5c33j1xFVOL4G24zxYhssB,The Isley Brothers,This Old Heart Of Mine,This Old Heart Of Mine (Is Weak For You),3,1966,0.632,0.59,5,-10.206,1,0.0305,0.346,0,0.24,0.953,130.287,172733,4
1covOzgqUCpWfsae6mbgqK,Izzy Stradlin,On Down the Road,sweet caress,4,1/1/2002,0.596,0.715,6,-8.233,0,0.031,0.222,0.000657,0.185,0.255,125.015,217130,4
1ynmMEK1fkyiZ6Z6F3ThEt,The J. Geils Band,Freeze Frame,Centerfold,3,1981,0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37,216533,4
5ec60jot43VDKVDSyXGwaT,Jack Black,Hanukkah+,Oh Hanukkah,1,11/22/2019,0.754,0.553,5,-7.861,1,0.586,0.763,0,0.354,0.435,82.443,115267,4
3XToK0X499i9odkrDCG4FL,Jack Scott,Capitol Collectors Series,What in the World's Come Over You - Remastered 1990,1,1/1/2011,0.506,0.176,4,-13.962,1,0.0303,0.802,3.93E-06,0.0978,0.492,76.273,173267,4
3T76zPJz3tWL27FrjJe2ot,Jack White,Lazaretto,Lazaretto,2,6/6/2014,0.381,0.838,6,-6.562,0,0.0709,0.0046,3.77E-05,0.101,0.581,118.214,219400,4
5qyq1H5OPMlfuvZQ1wQNo7,Jackie Wilson,Higher And Higher,(Your Love Keeps Lifting Me) Higher & Higher,1,1967,0.634,0.677,2,-7.19,1,0.0448,0.318,0,0.0902,0.939,95.792,179120,4
3QcuZo6WLcFkqqLmDs0d95,Jackson Browne,Jackson Browne (Saturate Before Using),Doctor My Eyes,4,1972,0.48,0.626,5,-8.406,1,0.0294,0.266,5.70E-05,0.0857,0.542,75.63,199907,4
6unbEwIdaDWpBCd7k7R6bI,The Samuel Jackson Five,Easily Misunderstood,Skinflick Dress Rehearsal,1,12/1/2005,0.375,0.365,11,-10.664,0,0.031,0.0705,0.573,0.126,0.25,114.53,346653,4
4cZ3UsiKd1kUQIaq4BFIj2,Jack & Jack,A Good Friend Is Nice,No One Compares To You,1,1/25/2019,0.7,0.748,1,-6.044,1,0.0434,0.127,0,0.0941,0.631,111.939,182920,4
31JID2STTlLuFqXFWHyM8e,Jake Owen,Greetings From...Jake,Homemade,6,3/29/2019,0.504,0.838,6,-2.703,1,0.0486,0.396,0,0.195,0.569,146.065,192653,4
0gdmDP6xy3ZV7JNoHWAN9k,The Jam,The Gift,Town Called Malice,10,3/12/1982,0.542,0.91,7,-8.924,1,0.0873,0.00228,0.00524,0.0686,0.775,101.774,173320,4
3LcYYV9ozePfgYYmXv0P3r,James Taylor,Sweet Baby James,Fire and Rain,7,1970,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84E-06,0.0844,0.36,76.064,200579,4
1Oewmmr12xuhgzvUJ9Q0cf,Jan & Dean,Surf City And Other Swingin' Cities,Surf City,1,1/1/2010,0.534,0.807,8,-12.871,1,0.0349,0.497,5.00E-05,0.232,0.964,147.843,147267,4
5j9PFsp0AceyYNc9lkmC42,Jana Kramer,Good Enough - Single,Good Enough,1,8/23/2019,0.624,0.52,5,-6.779,1,0.0309,0.0285,0.000798,0.112,0.344,104.032,168462,4
7c1Dar0pIAW7w5TzaGjt9t,Jane's Addiction,Nothing's Shocking,Jane Says,9,8/23/1988,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09E-06,0.109,0.496,81.806,287000,4
1GrikfH0jDejDvrxo84n4P,Janet Jackson,The Velvet Rope,Together Again,11,10/7/1997,0.873,0.591,7,-8.942,1,0.102,0.0788,0.0071,0.104,0.496,123.091,301200,4
4zoQ3EqopTIGmK2c2rPV5t,Jeff Beck,Blow By Blow,Cause We've Ended as Lovers,6,3/29/1975,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.146,115.299,342067,4
3pRaLNL3b8x5uBOcsgvdqM,Jeff Buckley,Grace,Hallelujah,6,1994,0.323,0.136,0,-10.33,1,0.0318,0.931,0.00119,0.176,0.0828,96.88,413827,3
4vpeKl0vMGdAXpZiQB2Dtd,Jefferson Airplane,Surrealistic Pillow,White Rabbit,10,1967,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4
2RNd6VgxG19db0zs0M1C4Z,Jefferson Starship,Freedom At Point Zero,Jane,1,11/1/1979,0.589,0.82,2,-9.602,1,0.0369,0.204,0.0188,0.423,0.787,117.307,252200,4
4XoYeolVYTiddO9wZLXLgl,Jerry Garcia,Garcia,Sugaree,3,1/20/1972,0.663,0.494,1,-11.822,0,0.0485,0.0914,2.54E-05,0.123,0.672,86.573,352965,4
5UvE5QlINnvEc7aFO14DVL,Jerry Lee Lewis,The Golden Rock Hits Of Jerry Lee Lewis,Great Balls Of Fire,3,5/13/1964,0.4,0.818,0,-11.238,1,0.08,0.458,3.25E-06,0.132,0.936,166.287,109707,4
5UuikgHTxSRFRnC0zXx10i,Jethro Tull,Aqualung (Special Edition),Aqualung,1,3/19/1971,0.477,0.479,7,-11.887,0,0.0483,0.0649,0.029,0.0906,0.662,122.531,396187,4
5oHHMDcVOmPSFrCgdbHPdb,Alan Jackson,34 Number Ones,It's Five O'Clock Somewhere,33,11/19/2010,0.713,0.772,2,-6.69,1,0.0372,0.208,0,0.211,0.88,125.202,230133,4
6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Bleed American,The Middle,3,7/17/2001,0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,165853,4
2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,Electric Ladyland,All Along the Watchtower,15,10/25/1968,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69E-05,0.0842,0.564,113.253,240800,4
2Im6bpRBekb6Pdm4xoM5WX,Jimmy Page,Outrider,Prison Blues,8,1/1/1988,0.393,0.506,9,-13.093,1,0.0637,0.163,0.000122,0.448,0.505,137.955,428267,3
4O0sGJdqpHMaWz7KoVd7tb,Joan Baez,Diamonds & Rust,Diamonds And Rust,1,4/1/1975,0.506,0.343,5,-12.153,0,0.03,0.243,0,0.141,0.265,130.052,286107,4
2Cdvbe2G4hZsnhNMKyGrie,Joan Jett & The Blackhearts,I Love Rock 'N' Roll (Expanded Edition),I Love Rock 'N Roll,1,11/18/1981,0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,175173,4
0YZ3J8xzGwLOg4yEgST1YK,Joe Cocker,With A Little Help From My Friends,With A Little Help From My Friends,9,5/1/1969,0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224,312173,3
2wvMC5EyaaYQwBfiwwY2xE,Joe Walsh,"But Seriously, Folks...",Life's Been Good,8,6/1/1978,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,536227,4
1sUTfgduT0WIQO8kXKXxLC,Jon Bon Jovi,Blaze Of Glory,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",3,1/1/1990,0.547,0.62,7,-9.823,1,0.0309,0.0564,2.49E-05,0.0937,0.426,78.598,335240,4
3gA8TGUUsfDJnG1q8BxKYV,John Deacon,Another Time Another Place,Hey Kenny,1,1/1/2004,0.682,0.605,9,-8.172,0,0.042,0.545,0.0316,0.0736,0.542,84.935,318653,4
39q7xibBdRboeMKUbZEB6g,John Denver,"The John Denver Collection, Vol 1: Take Me Home Country Roads","Take Me Home, Country Roads",1,6/17/1997,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87E-05,0.188,0.546,164.267,197813,4
2iRfjwzPsooCskZrrlsgcC,John Fogerty,Centerfield - 25th Anniversary,Centerfield,7,6/29/2010,0.777,0.948,7,-3.648,1,0.0479,0.127,5.36E-06,0.0708,0.973,142.359,231347,4
7pKfPomDEeI4TPT6EOYjn9,John Lennon,Imagine,Imagine - Remastered,1,9/9/1971,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,187867,4
3bH4HzoZZFq8UpZmI2AMgV,John Mayer,New Light,New Light,1,5/10/2018,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015,4
1yKah8BCP3Vgq2tPBOLKL0,John Mayall & The Bluesbreakers,Bluesbreakers,All Your Love - Stereo,13,6/22/1966,0.321,0.625,2,-5.219,0,0.0302,0.491,5.08E-05,0.345,0.777,107.338,212600,4
5NOITvzXKvrqsRqJz5FgIJ,Johnny Burnette,Johnny Burnette,You're Sixteen,1,4/14/1961,0.434,0.458,2,-8.861,1,0.0351,0.797,0,0.0698,0.749,76.269,119000,4
28cnXtME493VX9NOw9cIUh,Johnny Cash,American IV: The Man Comes Around,Hurt,2,1/1/2002,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,216533,4
2soxUQx6rPfOk0kHNePbhq,Johnny Thunders,So Alone,You Can't Put Your Arms Round a Memory,2,1978,0.478,0.679,2,-7.645,1,0.0348,0.0674,0.0248,0.224,0.295,121.985,226080,4
79l5JbcB7MVcjmYlvgq9KQ,JoJo Siwa,Boomerang,Boomerang,1,5/6/2016,0.828,0.794,11,-4.802,1,0.0436,0.00942,0.145,0.413,0.847,115.013,207478,4
4wNIkl5XGiAACjFBlDWuSd,Jonas Brothers,What A Man Gotta Do,What A Man Gotta Do,1,1/17/2020,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03E-06,0.0773,0.324,113.039,180645,4
6UkMcAA19lTdjs22jtB7o2,Joni Mitchell,Ladies Of The Canyon,Big Yellow Taxi,10,3/1/1970,0.611,0.47,4,-9.135,1,0.0356,0.579,0,0.581,0.97,85.527,134800,4
4bHsxqR3GMrXTxEPLuK5ue,Journey,Escape,Don't Stop Believin',1,1981,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,250987,4
1r8oPEXqnhUVgkUkJNqEuF,Joy Division,Substance,Love Will Tear Us Apart - 2010 Remaster,10,2010,0.525,0.902,2,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,204621,4
2RaA6kIcvomt77qlIgGhCT,Judas Priest,British Steel,Breaking the Law,3,1980,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35E-06,0.159,0.491,164.019,153840,4
2SPU97neddixGZ3wCMLAwx,Julian Lennon,Valotte,Too Late For Goodbyes,6,1/1/1984,0.867,0.743,11,-8.229,0,0.0325,0.16,0.00365,0.0451,0.969,122.42,214645,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,1/3/2020,0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,210427,4
1WkMMavIMc4JZ8cfMmxHkI,Justin Timberlake,TROLLS (Original Motion Picture Soundtrack),"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2,9/23/2016,0.669,0.832,0,-5.72,1,0.0682,0.0106,0,0.0968,0.7,113.035,237547,4
0VhhaYztcRWc7PEjJCjr1g,Kaiser Chiefs,"Yours Truly, Angry Mob (Deluxe)",Ruby,1,2/26/2007,0.443,0.934,5,-3.398,0,0.0501,0.00604,6.66E-06,0.0779,0.401,93.43,202800,4
0y1QJc3SJVPKJ1OvFmFqe6,KALEO,A/B,Way Down We Go,2,6/10/2016,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,4
6zeE5tKyr8Nu882DQhhSQI,Kansas,Point Of Know Return,Dust in the Wind,7,1977,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4
2QpGZOhTCHHiKmpSO9FW4h,Kanye West,JESUS IS KING,Follow God,3,10/25/2019,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,104591,4
34x6hEJgGAOQvmlMql5Ige,Kenny Loggins,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins","Danger Zone - From ""Top Gun"" Original Soundtrack",5,3/25/1997,0.544,0.897,3,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,215133,4
5KqldkCunQ2rWxruMEtGh0,Kenny Rogers,The Gambler,The Gambler,1,1/1/1978,0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.038,214880,4
1HOMkjp0nHMaTnfAkslCQj,The Knack,Get The Knack,My Sharona,7,1/1/1979,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,4
5rX6C5QVvvZB7XckETNych,Kid Rock,Rock N Roll Jesus,All Summer Long,3,10/9/2007,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,297587,4
7oK9VyNzrYvRFo7nQEYkWN,The Killers,Hot Fuss,Mr. Brightside,2,6/15/2004,0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,222587,4
0odIT9B9BvOCnXfS0e4lB5,Kim Carnes,Mistaken Identity,Bette Davis Eyes,1,1/1/1981,0.675,0.649,5,-10.271,1,0.0319,0.0204,0,0.0959,0.596,116.624,228000,4
0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Only By The Night,Sex on Fire,3,9/23/2008,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4
0iA3xXSkSCiJywKyo1UKjQ,The Kingsmen,The Best of The Kingsmen,Louie Louie,1,1/31/2006,0.623,0.709,1,-9.818,0,0.0636,0.102,0,0.0967,0.948,122.394,165381,4
29SyMC0plk6qw8NMF7lfRL,The Kinks,Kinks,You Really Got Me - Mono Mix,7,10/2/1964,0.573,0.939,8,-6.441,1,0.0808,0.493,0,0.0994,0.963,137.382,134253,4
07q0QVgO56EorrSGHC48y3,KISS,Dynasty,I Was Made For Lovin' You,1,3/23/1979,0.768,0.852,4,-6.215,1,0.038,0.213,7.45E-05,0.0723,0.867,128.374,271240,4
6W21LNLz9Sw7sUSNWMSHRu,Korn,Follow The Leader,Freak On a Leash,2,8/18/1998,0.353,0.898,2,-5.877,1,0.052,2.23E-05,0.105,0.39,0.525,103.293,255733,4
7jWbXvrgdbkajU8L28ahn5,The Highwaymen,Highwayman,Highwayman,1,5/1/1985,0.67,0.351,2,-16.842,1,0.0463,0.48,0.0176,0.115,0.45,101.384,182653,4
3z5ggGtcs4t8pizW521gW9,L7,Bricks Are Heavy,Pretend We're Dead,3,1992,0.569,0.788,4,-8.559,1,0.031,5.62E-06,0.635,0.0811,0.913,115.151,235093,4
0qkdE1C0ufnUISKwhg8Wh6,Lady Antebellum,Ocean,What If I Never Get Over You,1,11/15/2019,0.576,0.724,0,-5.147,1,0.0274,0.016,0,0.107,0.34,93.029,206598,4
2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,A Star Is Born Soundtrack,Shallow,12,10/5/2018,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
2oV3mzorzJTZa3gmp8vAJl,Laura Nyro,Time And Love: The Essential Masters,Stoned Soul Picnic,9,1967,0.384,0.443,5,-7.75,1,0.0379,0.764,0,0.106,0.712,175.671,227000,4
6Up545NUflOiXo8cEraH49,Lauren Daigle,Look Up Child,You Say,5,9/7/2018,0.486,0.632,5,-6.89,1,0.0344,0.682,0,0.0869,0.0791,147.892,274693,4
5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),Stairway to Heaven - Remaster,4,11/8/1971,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,4
